FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,G 04,5,0501,Librarian I,Annual,31,1,51324.00,1591044.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,1,1,43740.00,43740.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,1,1,45828.00,45828.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,18,1,66684.00,1200312.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,4,1,63708.00,254832.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,3,1,39624.00,118872.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,9,1,60780.00,547020.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,9,1,58020.00,522180.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,7,1,55428.00,387996.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,2,1,52848.00,105696.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,1,1,50496.00,50496.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0449,Head Library Clerk,Annual,1,1,47688.00,47688.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0448,Senior Library Clerk - Hourly,Hourly,6720,0,16.87,113366.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0447,Senior Library Clerk,Annual,10,1,45972.00,459720.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0447,Senior Library Clerk,Annual,4,1,48168.00,192672.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0447,Senior Library Clerk,Annual,20,1,55428.00,1108560.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0447,Senior Library Clerk,Annual,6,1,52848.00,317088.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0447,Senior Library Clerk,Annual,6,1,50496.00,302976.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0447,Senior Library Clerk,Annual,6,1,43920.00,263520.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0447,Senior Library Clerk,Annual,1,1,41952.00,41952.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0447,Senior Library Clerk,Annual,6,1,32904.00,197424.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0446,Library Clerk - Hourly,Hourly,58640,0,15.38,901883.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,13,1,50496.00,656448.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,7,1,48168.00,337176.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,16,1,45972.00,735552.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,16,1,43920.00,702720.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,26,1,41952.00,1090752.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,15,1,40008.00,600120.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,6,1,38208.00,229248.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,1,1,36144.00,36144.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 06,1,0445,Library Clerk,Annual,1,1,30000.00,30000.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,BX 12,20,0437,Supervising Clerk - Excluded,Annual,1,1,52536.00,52536.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 12,1,0432,Supervising Clerk,Annual,1,1,80328.00,80328.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 12,1,0432,Supervising Clerk,Annual,1,1,66684.00,66684.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0431,Clerk IV,Annual,1,1,60780.00,60780.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 08,1,0430,Clerk III,Annual,1,1,32904.00,32904.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,BX 16,20,0309,Coordinator of Special Projects,Annual,1,1,59796.00,59796.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 12,1,0303,Administrative Assistant III,Annual,1,1,69888.00,69888.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 12,1,0303,Administrative Assistant III,Annual,1,1,73200.00,73200.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0302,Administrative Assistant II,Annual,1,1,63708.00,63708.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0302,Administrative Assistant II,Annual,2,1,60780.00,121560.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0302,Administrative Assistant II,Annual,1,1,55428.00,55428.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0302,Administrative Assistant II,Annual,1,1,52848.00,52848.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,B 10,1,0302,Administrative Assistant II,Annual,2,1,50496.00,100992.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,196653.00,196653.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3010,References and Circulation Services,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,216847.00,216847.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 06,1,1805,Stockhandler,Annual,1,1,40008.00,40008.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 06,1,1804,Stockhandler - Per Agreement,Annual,1,1,45972.00,45972.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,BX 17,10,1559,Purchasing Manager,Annual,1,1,102060.00,102060.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,60780.00,60780.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,55428.00,55428.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,52848.00,52848.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,50496.00,50496.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,G 07,5,0579,Librarian IV,Annual,1,1,95880.00,95880.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,G 06,5,0574,Librarian III,Annual,3,1,87912.00,263736.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,G 03,5,0573,Library Associate,Annual,1,1,66120.00,66120.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,BX 15,10,0525,Assistant Coordinator of Collection Management,Annual,1,1,77280.00,77280.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,G 05,5,0506,Librarian II,Annual,1,1,80424.00,80424.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,G 04,5,0501,Librarian I,Annual,1,1,72840.00,72840.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 10,1,0449,Head Library Clerk,Annual,1,1,52848.00,52848.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 08,1,0447,Senior Library Clerk,Annual,1,1,55428.00,55428.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 08,1,0447,Senior Library Clerk,Annual,1,1,50496.00,50496.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 08,1,0447,Senior Library Clerk,Annual,1,1,43920.00,43920.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 12,1,0432,Supervising Clerk,Annual,1,1,80328.00,80328.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 10,1,0431,Clerk IV,Annual,1,1,60780.00,60780.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 10,1,0431,Clerk IV,Annual,1,1,39624.00,39624.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 10,1,0431,Clerk IV,Annual,2,1,58020.00,116040.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 10,1,0431,Clerk IV,Annual,2,1,66684.00,133368.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 08,1,0430,Clerk III,Annual,1,1,50496.00,50496.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,B 10,1,0302,Administrative Assistant II,Annual,1,1,66684.00,66684.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,9229.00,9229.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3016,Technical Services,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,8171.00,8171.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3021,Property Management Services,0,,2 0,8,7185,Foreman of Motor Truck Drivers,Hourly,1,1,36.41,75733.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3021,Property Management Services,0,,2 0,8,7183,Motor Truck Driver,Hourly,5,1,34.51,358904.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3021,Property Management Services,0,,B 09,5,1815,Principal Storekeeper,Annual,1,1,55428.00,55428.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3021,Property Management Services,0,,B 06,1,1805,Stockhandler,Annual,1,1,41952.00,41952.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3021,Property Management Services,0,,B 06,1,1805,Stockhandler,Annual,1,1,40008.00,40008.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3021,Property Management Services,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,77.00,77.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3021,Property Management Services,0,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,4346.00,4346.00
Local,91,CHICAGO PUBLIC LIBRARY,0346,LIBRARY FUND,1005,CHICAGO PUBLIC LIBRARY,2005,CHICAGO PUBLIC LIBRARY,3021,Property Management Services,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,687.00,687.00
Grant,1,OFFICE OF THE MAYOR,0929,COM ED SETTLEMENT FUND II,1005,OFFICE OF THE MAYOR,2809,COMED SETTLEMENT FUND,3809,Peoples Energy Settlement,0,,1 00,9,9639,Assistant to Mayor,Annual,1,1,124992.00,124992.00
Grant,1,OFFICE OF THE MAYOR,0929,COM ED SETTLEMENT FUND II,1005,OFFICE OF THE MAYOR,2809,COMED SETTLEMENT FUND,3809,Peoples Energy Settlement,0,,1 00,0,9637,Administrative Assistant,Annual,1,1,65004.00,65004.00
Grant,1,OFFICE OF THE MAYOR,0929,COM ED SETTLEMENT FUND II,1005,OFFICE OF THE MAYOR,2809,COMED SETTLEMENT FUND,3809,Peoples Energy Settlement,0,,1 00,0,9637,Administrative Assistant,Annual,1,1,83940.00,83940.00
Grant,1,OFFICE OF THE MAYOR,0929,COM ED SETTLEMENT FUND II,1005,OFFICE OF THE MAYOR,2809,COMED SETTLEMENT FUND,3809,Peoples Energy Settlement,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,100014.00,100014.00
Grant,1,OFFICE OF THE MAYOR,0J38,SMART GRID / ENERGY EFF. CONSUMER ED.,1005,OFFICE OF THE MAYOR,2804,Smart Grid / Energy Efficiency,3804,Smart Grid / Energy Efficiency Consumer Education,0,,3 00,0,0310,Project Manager,Annual,1,1,50004.00,50004.00
Grant,1,OFFICE OF THE MAYOR,0J38,SMART GRID / ENERGY EFF. CONSUMER ED.,1005,OFFICE OF THE MAYOR,2804,Smart Grid / Energy Efficiency,3804,Smart Grid / Energy Efficiency Consumer Education,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,18256.00,18256.00
Grant,1,OFFICE OF THE MAYOR,0J39,GUN VIOLENCE PREVENTION,1005,OFFICE OF THE MAYOR,2803,Gun Violence Prevention,3803,Gun Violence Prevention,0,,1 00,9,9882,Assistant Administrative Secretary II,Annual,1,1,102000.00,102000.00
Grant,1,OFFICE OF THE MAYOR,0J39,GUN VIOLENCE PREVENTION,1005,OFFICE OF THE MAYOR,2803,Gun Violence Prevention,3803,Gun Violence Prevention,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,37240.00,37240.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9684,Deputy Director,Annual,1,1,115008.00,115008.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9684,Deputy Director,Annual,1,1,135000.00,135000.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9627,Executive Director,Annual,1,1,154992.00,154992.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9605,Assistant to the Director - Innovation Delivery Team,Annual,1,1,44316.00,44316.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9602,Analyst-Innovation Delivery Team,Annual,1,1,63204.00,63204.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9602,Analyst-Innovation Delivery Team,Annual,1,1,46428.00,46428.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9602,Analyst-Innovation Delivery Team,Annual,1,1,48000.00,48000.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9602,Analyst-Innovation Delivery Team,Annual,1,1,94500.00,94500.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9602,Analyst-Innovation Delivery Team,Annual,1,1,80004.00,80004.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,9,9602,Analyst-Innovation Delivery Team,Annual,1,1,50004.00,50004.00
Grant,1,OFFICE OF THE MAYOR,0P71,INNOVATIVE DELIVERY GRANT,1005,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,3800,Innovation Delivery Team,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,303565.00,303565.00
Grant,1,OFFICE OF THE MAYOR,0P92,MAYOR'S OFFICE - US DOJ,1005,OFFICE OF THE MAYOR,2805,Ntl Forum Youth Violence Prev.,3805,National Forum on Youth Violence Prevention,0,,3 00,0,1430,Policy Analyst,Annual,1,1,102000.00,102000.00
Grant,1,OFFICE OF THE MAYOR,0P92,MAYOR'S OFFICE - US DOJ,1005,OFFICE OF THE MAYOR,2805,Ntl Forum Youth Violence Prev.,3805,National Forum on Youth Violence Prevention,0,,1 00,0,0044,Fringe Benefits,Annual,0,0,37240.00,37240.00
Grant,5,OFFICE OF BUDGET & MANAGEMENT,0075,OBM GRANT MANAGEMT,1005,OFFICE OF BUDGET & MANAGEMENT,2855,GRANTS MANAGEMENT,3935,Grants Administration,0,,BX 15,20,1302,Administrative Services Officer II,Annual,1,1,73752.00,73752.00
Grant,5,OFFICE OF BUDGET & MANAGEMENT,0075,OBM GRANT MANAGEMT,1005,OFFICE OF BUDGET & MANAGEMENT,2855,GRANTS MANAGEMENT,3935,Grants Administration,0,,BX 15,20,1302,Administrative Services Officer II,Annual,1,1,84780.00,84780.00
